from_id,to_id,from_state,to_state,from_time,to_time
15775, 110791, 4, 1, 0.100000, 0.300000
15775, 110791, 1, 1, 0.000000, 0.300000
175313, 20270, 4, 1, 0.200000, 0.300000
175313, 20270, 1, 1, 0.000000, 0.300000
234773, 234773, 1, 4, 0.000000, 0.300000
113632, 113632, 1, 4, 0.000000, 0.300000
101493, 101493, 1, 4, 0.000000, 0.300000
47752, 47752, 1, 4, 0.000000, 0.300000
154769, 154769, 1, 4, 0.000000, 0.300000
64667, 64667, 1, 4, 0.000000, 0.300000
126211, 126211, 1, 4, 0.000000, 0.300000
85932, 85932, 1, 4, 0.000000, 0.300000
95660, 95660, 1, 4, 0.000000, 0.300000
161014, 161014, 1, 4, 0.000000, 0.300000
237243, 237243, 0, 11, 0.000000, 0.400000
18497, 4284, 4, 1, 0.000000, 0.400000
18497, 4284, 1, 1, 0.000000, 0.400000
108941, 113533, 4, 1, 0.100000, 0.400000
108941, 113533, 1, 1, 0.000000, 0.400000
38234, 168516, 4, 1, 0.200000, 0.400000
38234, 168516, 1, 1, 0.000000, 0.400000
95660, 95658, 4, 1, 0.300000, 0.400000
95660, 95658, 1, 1, 0.000000, 0.400000
225684, 225684, 1, 4, 0.000000, 0.400000
125657, 125657, 1, 4, 0.000000, 0.400000
143528, 143528, 1, 4, 0.200000, 0.400000
214414, 214414, 1, 4, 0.000000, 0.400000
149655, 149655, 1, 4, 0.000000, 0.400000
158528, 158528, 1, 4, 0.000000, 0.400000
154809, 154809, 1, 4, 0.000000, 0.400000
150266, 150266, 1, 4, 0.000000, 0.400000
124670, 124670, 1, 4, 0.000000, 0.400000
161139, 161139, 1, 4, 0.000000, 0.400000
205642, 205642, 0, 11, 0.000000, 0.500000
18497, 255927, 4, 1, 0.000000, 0.500000
18497, 255927, 1, 1, 0.000000, 0.500000
143088, 172241, 4, 1, 0.000000, 0.500000
143088, 172241, 1, 1, 0.000000, 0.500000
143527, 143528, 4, 10, 0.000000, 0.500000
137440, 69290, 4, 1, 0.000000, 0.500000
137440, 69290, 1, 1, 0.000000, 0.500000
114587, 57304, 4, 1, 0.100000, 0.500000
114587, 57304, 1, 1, 0.000000, 0.500000
206626, 206625, 4, 1, 0.200000, 0.500000
206626, 206625, 1, 1, 0.000000, 0.500000
38234, 56770, 4, 1, 0.200000, 0.500000
38234, 56770, 1, 1, 0.000000, 0.500000
149655, 1955, 4, 1, 0.400000, 0.500000
149655, 1955, 1, 1, 0.000000, 0.500000
149655, 149654, 4, 1, 0.400000, 0.500000
149655, 149654, 1, 1, 0.000000, 0.500000
158528, 201626, 4, 1, 0.400000, 0.500000
158528, 201626, 1, 1, 0.000000, 0.500000
7472, 7472, 1, 4, 0.000000, 0.500000
188571, 188571, 1, 4, 0.000000, 0.500000
251872, 251872, 1, 4, 0.000000, 0.500000
56178, 56178, 1, 4, 0.000000, 0.500000
24637, 24637, 1, 4, 0.000000, 0.500000
190252, 190252, 1, 4, 0.000000, 0.500000
105380, 105380, 1, 4, 0.000000, 0.500000
170324, 170324, 1, 4, 0.000000, 0.500000
184936, 184936, 1, 4, 0.000000, 0.500000
179721, 179721, 0, 11, 0.000000, 0.600000
143647, 251750, 4, 1, 0.000000, 0.600000
143647, 251750, 1, 1, 0.000000, 0.600000
128271, 128272, 4, 1, 0.000000, 0.600000
128271, 128272, 1, 1, 0.000000, 0.600000
114587, 114586, 4, 1, 0.100000, 0.600000
114587, 114586, 1, 1, 0.000000, 0.600000
79229, 209614, 4, 1, 0.200000, 0.600000
79229, 209614, 1, 1, 0.000000, 0.600000
226593, 100223, 4, 1, 0.200000, 0.600000
226593, 100223, 1, 1, 0.000000, 0.600000
18246, 113775, 4, 1, 0.200000, 0.600000
18246, 113775, 1, 1, 0.000000, 0.600000
38234, 168516, 4, 10, 0.200000, 0.600000
125657, 184618, 4, 1, 0.400000, 0.600000
125657, 184618, 1, 1, 0.000000, 0.600000
188571, 118554, 4, 1, 0.500000, 0.600000
188571, 118554, 1, 1, 0.000000, 0.600000
170066, 170066, 1, 4, 0.000000, 0.600000
70597, 70597, 1, 4, 0.000000, 0.600000
76758, 76758, 1, 4, 0.000000, 0.600000
4284, 4284, 1, 4, 0.400000, 0.600000
206400, 206400, 1, 4, 0.000000, 0.600000
39933, 39933, 1, 4, 0.000000, 0.600000
68064, 68064, 1, 4, 0.000000, 0.600000
146219, 146219, 1, 4, 0.000000, 0.600000
145567, 145567, 1, 4, 0.000000, 0.600000
22275, 22275, 1, 4, 0.000000, 0.600000
251242, 251242, 1, 4, 0.000000, 0.600000
133527, 133527, 1, 4, 0.000000, 0.600000
51121, 51121, 0, 11, 0.000000, 0.700000
65208, 65209, 4, 1, 0.000000, 0.700000
65208, 65209, 1, 1, 0.000000, 0.700000
187432, 26541, 4, 1, 0.000000, 0.700000
187432, 26541, 1, 1, 0.000000, 0.700000
15775, 25298, 4, 1, 0.100000, 0.700000
15775, 25298, 1, 1, 0.000000, 0.700000
251804, 256943, 4, 1, 0.200000, 0.700000
251804, 256943, 1, 1, 0.000000, 0.700000
175795, 236995, 4, 1, 0.200000, 0.700000
175795, 236995, 1, 1, 0.000000, 0.700000
234773, 170107, 4, 1, 0.300000, 0.700000
234773, 170107, 1, 1, 0.000000, 0.700000
95660, 8029, 4, 1, 0.300000, 0.700000
95660, 8029, 1, 1, 0.000000, 0.700000
149655, 59396, 4, 1, 0.400000, 0.700000
149655, 59396, 1, 1, 0.000000, 0.700000
192493, 192493, 1, 4, 0.000000, 0.700000
68771, 68771, 1, 4, 0.000000, 0.700000
244620, 244620, 1, 4, 0.000000, 0.700000
99539, 99539, 1, 4, 0.000000, 0.700000
46385, 46385, 1, 4, 0.000000, 0.700000
138618, 138618, 1, 4, 0.000000, 0.700000
207224, 207224, 1, 4, 0.000000, 0.700000
159864, 159864, 1, 4, 0.000000, 0.700000
112006, 112006, 1, 4, 0.000000, 0.700000
62408, 103457, 4, 1, 0.000000, 0.800000
62408, 103457, 1, 1, 0.000000, 0.800000
62408, 111644, 4, 1, 0.000000, 0.800000
62408, 111644, 1, 1, 0.000000, 0.800000
18497, 18496, 4, 1, 0.000000, 0.800000
18497, 18496, 1, 1, 0.000000, 0.800000
152477, 148512, 4, 1, 0.000000, 0.800000
152477, 148512, 1, 1, 0.000000, 0.800000
96011, 100189, 4, 1, 0.100000, 0.800000
96011, 100189, 1, 1, 0.000000, 0.800000
15775, 110791, 4, 10, 0.100000, 0.800000
114587, 244858, 4, 1, 0.100000, 0.800000
114587, 244858, 1, 1, 0.000000, 0.800000
72395, 241563, 4, 1, 0.100000, 0.800000
72395, 241563, 1, 1, 0.000000, 0.800000
226593, 119589, 4, 1, 0.200000, 0.800000
226593, 119589, 1, 1, 0.000000, 0.800000
206626, 206625, 4, 10, 0.200000, 0.800000
175313, 192019, 4, 1, 0.200000, 0.800000
175313, 192019, 1, 1, 0.000000, 0.800000
140865, 24411, 4, 1, 0.200000, 0.800000
140865, 24411, 1, 1, 0.000000, 0.800000
140865, 41234, 4, 1, 0.200000, 0.800000
140865, 41234, 1, 1, 0.000000, 0.800000
175795, 181298, 4, 1, 0.200000, 0.800000
175795, 181298, 1, 1, 0.000000, 0.800000
18246, 18245, 4, 1, 0.200000, 0.800000
18246, 18245, 1, 1, 0.000000, 0.800000
38234, 86540, 4, 1, 0.200000, 0.800000
38234, 86540, 1, 1, 0.000000, 0.800000
47752, 47750, 4, 1, 0.300000, 0.800000
47752, 47750, 1, 1, 0.000000, 0.800000
225684, 133857, 4, 1, 0.400000, 0.800000
225684, 133857, 1, 1, 0.000000, 0.800000
158528, 28179, 4, 1, 0.400000, 0.800000
158528, 28179, 1, 1, 0.000000, 0.800000
158528, 50317, 4, 1, 0.400000, 0.800000
158528, 50317, 1, 1, 0.000000, 0.800000
158528, 146842, 4, 1, 0.400000, 0.800000
158528, 146842, 1, 1, 0.000000, 0.800000
7472, 178466, 4, 1, 0.500000, 0.800000
7472, 178466, 1, 1, 0.000000, 0.800000
188571, 227228, 4, 1, 0.500000, 0.800000
188571, 227228, 1, 1, 0.000000, 0.800000
70597, 70598, 4, 1, 0.600000, 0.800000
70597, 70598, 1, 1, 0.000000, 0.800000
39933, 170211, 4, 1, 0.600000, 0.800000
39933, 170211, 1, 1, 0.000000, 0.800000
145567, 249911, 4, 1, 0.600000, 0.800000
145567, 249911, 1, 1, 0.000000, 0.800000
46385, 176727, 4, 1, 0.700000, 0.800000
46385, 176727, 1, 1, 0.000000, 0.800000
46385, 176728, 4, 1, 0.700000, 0.800000
46385, 176728, 1, 1, 0.000000, 0.800000
32594, 32594, 1, 4, 0.000000, 0.800000
42093, 42093, 1, 4, 0.000000, 0.800000
69290, 69290, 1, 4, 0.500000, 0.800000
163409, 163409, 1, 4, 0.000000, 0.800000
236995, 236995, 1, 4, 0.700000, 0.800000
26200, 26200, 1, 4, 0.000000, 0.800000
25298, 25298, 1, 4, 0.700000, 0.800000
235083, 235083, 1, 4, 0.000000, 0.800000
65209, 65209, 1, 4, 0.700000, 0.800000
130413, 130413, 1, 4, 0.000000, 0.800000
152770, 152770, 1, 4, 0.000000, 0.800000
198305, 198305, 1, 4, 0.000000, 0.800000
143647, 13467, 4, 1, 0.000000, 0.900000
143647, 13467, 1, 1, 0.000000, 0.900000
137440, 81127, 4, 1, 0.000000, 0.900000
137440, 81127, 1, 1, 0.000000, 0.900000
128271, 188295, 4, 1, 0.000000, 0.900000
128271, 188295, 1, 1, 0.000000, 0.900000
260236, 130045, 4, 1, 0.000000, 0.900000
260236, 130045, 1, 1, 0.000000, 0.900000
96011, 96010, 4, 1, 0.100000, 0.900000
96011, 96010, 1, 1, 0.000000, 0.900000
15775, 179873, 4, 1, 0.100000, 0.900000
15775, 179873, 1, 1, 0.000000, 0.900000
114587, 4327, 4, 1, 0.100000, 0.900000
114587, 4327, 1, 1, 0.000000, 0.900000
226593, 226592, 4, 1, 0.200000, 0.900000
226593, 226592, 1, 1, 0.000000, 0.900000
226593, 243871, 4, 1, 0.200000, 0.900000
226593, 243871, 1, 1, 0.000000, 0.900000
206626, 52120, 4, 1, 0.200000, 0.900000
206626, 52120, 1, 1, 0.000000, 0.900000
125657, 18155, 4, 1, 0.400000, 0.900000
125657, 18155, 1, 1, 0.000000, 0.900000
214414, 228665, 4, 1, 0.400000, 0.900000
214414, 228665, 1, 1, 0.000000, 0.900000
149655, 137558, 4, 1, 0.400000, 0.900000
149655, 137558, 1, 1, 0.000000, 0.900000
251872, 121639, 4, 1, 0.500000, 0.900000
251872, 121639, 1, 1, 0.000000, 0.900000
190252, 59704, 4, 1, 0.500000, 0.900000
190252, 59704, 1, 1, 0.000000, 0.900000
70597, 70598, 4, 10, 0.600000, 0.900000
22275, 152736, 4, 1, 0.600000, 0.900000
22275, 152736, 1, 1, 0.000000, 0.900000
138618, 111427, 4, 1, 0.700000, 0.900000
138618, 111427, 1, 1, 0.000000, 0.900000
207224, 74810, 4, 1, 0.700000, 0.900000
207224, 74810, 1, 1, 0.000000, 0.900000
20005, 20005, 1, 4, 0.000000, 0.900000
59396, 59396, 1, 4, 0.700000, 0.900000
203335, 203335, 1, 4, 0.000000, 0.900000
31898, 31898, 1, 4, 0.000000, 0.900000
186202, 186202, 1, 4, 0.000000, 0.900000
65902, 65902, 1, 4, 0.000000, 0.900000
218058, 218058, 1, 4, 0.000000, 0.900000
30490, 30490, 1, 4, 0.000000, 0.900000
126055, 126055, 1, 4, 0.000000, 0.900000
24680, 24680, 1, 4, 0.000000, 0.900000
145982, 145982, 1, 4, 0.000000, 0.900000
133857, 133857, 1, 4, 0.800000, 0.900000
242056, 242056, 1, 4, 0.000000, 0.900000
210795, 210795, 1, 4, 0.000000, 0.900000
128271, 128272, 4, 10, 0.000000, 1.000000
108941, 7990, 4, 1, 0.100000, 1.000000
108941, 7990, 1, 1, 0.000000, 1.000000
108941, 239325, 4, 1, 0.100000, 1.000000
108941, 239325, 1, 1, 0.000000, 1.000000
187246, 250130, 4, 1, 0.100000, 1.000000
187246, 250130, 1, 1, 0.000000, 1.000000
140865, 24411, 4, 10, 0.200000, 1.000000
38234, 168515, 4, 1, 0.200000, 1.000000
38234, 168515, 1, 1, 0.000000, 1.000000
234773, 234775, 4, 1, 0.300000, 1.000000
234773, 234775, 1, 1, 0.000000, 1.000000
47752, 119411, 4, 1, 0.300000, 1.000000
47752, 119411, 1, 1, 0.000000, 1.000000
225684, 2087, 4, 1, 0.400000, 1.000000
225684, 2087, 1, 1, 0.000000, 1.000000
161139, 198994, 4, 1, 0.400000, 1.000000
161139, 198994, 1, 1, 0.000000, 1.000000
7472, 56684, 4, 1, 0.500000, 1.000000
7472, 56684, 1, 1, 0.000000, 1.000000
105380, 212595, 4, 1, 0.500000, 1.000000
105380, 212595, 1, 1, 0.000000, 1.000000
68064, 149369, 4, 1, 0.600000, 1.000000
68064, 149369, 1, 1, 0.000000, 1.000000
46385, 45719, 4, 1, 0.700000, 1.000000
46385, 45719, 1, 1, 0.000000, 1.000000
138618, 19415, 4, 1, 0.700000, 1.000000
138618, 19415, 1, 1, 0.000000, 1.000000
138618, 95394, 4, 1, 0.700000, 1.000000
138618, 95394, 1, 1, 0.000000, 1.000000
236995, 106584, 4, 1, 0.800000, 1.000000
236995, 106584, 1, 1, 0.700000, 1.000000
26200, 141233, 4, 1, 0.800000, 1.000000
26200, 141233, 1, 1, 0.000000, 1.000000
25298, 159109, 4, 1, 0.800000, 1.000000
25298, 159109, 1, 1, 0.700000, 1.000000
59396, 149655, 4, 10, 0.900000, 1.000000
31898, 45526, 4, 1, 0.900000, 1.000000
31898, 45526, 1, 1, 0.000000, 1.000000
31898, 182739, 4, 1, 0.900000, 1.000000
31898, 182739, 1, 1, 0.000000, 1.000000
30490, 183454, 4, 1, 0.900000, 1.000000
30490, 183454, 1, 1, 0.000000, 1.000000
24680, 155034, 4, 1, 0.900000, 1.000000
24680, 155034, 1, 1, 0.000000, 1.000000
205642, 205642, 1, 4, 0.000000, 1.000000
73161, 73161, 1, 4, 0.000000, 1.000000
10503, 10503, 1, 4, 0.000000, 1.000000
174163, 174163, 1, 4, 0.000000, 1.000000
33889, 33889, 1, 4, 0.000000, 1.000000
258626, 258626, 1, 4, 0.000000, 1.000000
172241, 172241, 1, 4, 0.500000, 1.000000
228665, 228665, 1, 4, 0.900000, 1.000000
95819, 95819, 1, 4, 0.000000, 1.000000
146842, 146842, 1, 4, 0.800000, 1.000000
128272, 128272, 1, 4, 0.600000, 1.000000
86540, 86540, 1, 4, 0.800000, 1.000000
130045, 130045, 1, 4, 0.900000, 1.000000
244966, 234115, 4, 1, 0.000000, 1.100000
244966, 234115, 1, 1, 0.000000, 1.100000
18497, 207831, 4, 1, 0.000000, 1.100000
18497, 207831, 1, 1, 0.000000, 1.100000
152477, 11040, 4, 1, 0.000000, 1.100000
152477, 11040, 1, 1, 0.000000, 1.100000
128271, 128272, 4, 10, 0.000000, 1.100000
114587, 244858, 4, 10, 0.100000, 1.100000
133699, 3404, 4, 1, 0.200000, 1.100000
133699, 3404, 1, 1, 0.000000, 1.100000
38234, 168516, 4, 10, 0.200000, 1.100000
234773, 110194, 4, 1, 0.300000, 1.100000
234773, 110194, 1, 1, 0.000000, 1.100000
234773, 233841, 4, 1, 0.300000, 1.100000
234773, 233841, 1, 1, 0.000000, 1.100000
234773, 234774, 4, 1, 0.300000, 1.100000
234773, 234774, 1, 1, 0.000000, 1.100000
47752, 63857, 4, 1, 0.300000, 1.100000
47752, 63857, 1, 1, 0.000000, 1.100000
125657, 184618, 4, 10, 0.400000, 1.100000
214414, 20698, 4, 1, 0.400000, 1.100000
214414, 20698, 1, 1, 0.000000, 1.100000
158528, 25602, 4, 1, 0.400000, 1.100000
158528, 25602, 1, 1, 0.000000, 1.100000
188571, 227228, 4, 10, 0.500000, 1.100000
105380, 105352, 4, 1, 0.500000, 1.100000
105380, 105352, 1, 1, 0.000000, 1.100000
4284, 180429, 4, 1, 0.600000, 1.100000
4284, 180429, 1, 1, 0.400000, 1.100000
39933, 39935, 4, 1, 0.600000, 1.100000
39933, 39935, 1, 1, 0.000000, 1.100000
39933, 39936, 4, 1, 0.600000, 1.100000
39933, 39936, 1, 1, 0.000000, 1.100000
39933, 170211, 4, 10, 0.600000, 1.100000
22275, 22272, 4, 1, 0.600000, 1.100000
22275, 22272, 1, 1, 0.000000, 1.100000
46385, 45719, 4, 10, 0.700000, 1.100000
69290, 172200, 4, 1, 0.800000, 1.100000
69290, 172200, 1, 1, 0.500000, 1.100000
69290, 183159, 4, 1, 0.800000, 1.100000
69290, 183159, 1, 1, 0.500000, 1.100000
25298, 15775, 4, 10, 0.800000, 1.100000
25298, 159109, 4, 10, 0.800000, 1.100000
65209, 195715, 4, 1, 0.800000, 1.100000
65209, 195715, 1, 1, 0.700000, 1.100000
198305, 198306, 4, 1, 0.800000, 1.100000
198305, 198306, 1, 1, 0.000000, 1.100000
186202, 7672, 4, 1, 0.900000, 1.100000
186202, 7672, 1, 1, 0.000000, 1.100000
126055, 119226, 4, 1, 0.900000, 1.100000
126055, 119226, 1, 1, 0.000000, 1.100000
133857, 61175, 4, 1, 0.900000, 1.100000
133857, 61175, 1, 1, 0.800000, 1.100000
210795, 80361, 4, 1, 0.900000, 1.100000
210795, 80361, 1, 1, 0.000000, 1.100000
210795, 210796, 4, 1, 0.900000, 1.100000
210795, 210796, 1, 1, 0.000000, 1.100000
205642, 159490, 4, 1, 1.000000, 1.100000
205642, 159490, 1, 1, 0.000000, 1.100000
73161, 73163, 4, 1, 1.000000, 1.100000
73161, 73163, 1, 1, 0.000000, 1.100000
174163, 174164, 4, 1, 1.000000, 1.100000
174163, 174164, 1, 1, 0.000000, 1.100000
128272, 128273, 4, 1, 1.000000, 1.100000
128272, 128273, 1, 1, 0.600000, 1.100000
230424, 230424, 1, 4, 0.000000, 1.100000
1955, 1955, 1, 4, 0.500000, 1.100000
165151, 165151, 1, 4, 0.000000, 1.100000
78193, 78193, 1, 4, 0.000000, 1.100000
20449, 20449, 1, 4, 0.000000, 1.100000
256943, 256943, 1, 4, 0.700000, 1.100000
98889, 98889, 1, 4, 0.000000, 1.100000
21973, 21973, 1, 4, 0.000000, 1.100000
107140, 107140, 1, 4, 0.000000, 1.100000
230551, 230551, 1, 4, 0.000000, 1.100000
18245, 18245, 1, 4, 0.800000, 1.100000
62408, 111644, 4, 10, 0.000000, 1.200000
108941, 159315, 4, 1, 0.100000, 1.200000
108941, 159315, 1, 1, 0.000000, 1.200000
96011, 214973, 4, 1, 0.100000, 1.200000
96011, 214973, 1, 1, 0.000000, 1.200000
187246, 187245, 4, 1, 0.100000, 1.200000
187246, 187245, 1, 1, 0.000000, 1.200000
187246, 250130, 4, 10, 0.100000, 1.200000
15775, 179873, 4, 10, 0.100000, 1.200000
114587, 114586, 4, 10, 0.100000, 1.200000
175795, 181298, 4, 10, 0.200000, 1.200000
38234, 56770, 4, 10, 0.200000, 1.200000
161014, 161015, 4, 1, 0.300000, 1.200000
161014, 161015, 1, 1, 0.000000, 1.200000
214414, 124078, 4, 1, 0.400000, 1.200000
214414, 124078, 1, 1, 0.000000, 1.200000
158528, 201626, 4, 10, 0.400000, 1.200000
161139, 208819, 4, 1, 0.400000, 1.200000
161139, 208819, 1, 1, 0.000000, 1.200000
190252, 59704, 4, 10, 0.500000, 1.200000
76758, 94959, 4, 1, 0.600000, 1.200000
76758, 94959, 1, 1, 0.000000, 1.200000
76758, 225470, 4, 1, 0.600000, 1.200000
76758, 225470, 1, 1, 0.000000, 1.200000
145567, 15383, 4, 1, 0.600000, 1.200000
145567, 15383, 1, 1, 0.000000, 1.200000
244620, 244618, 4, 1, 0.700000, 1.200000
244620, 244618, 1, 1, 0.000000, 1.200000
46385, 176724, 4, 1, 0.700000, 1.200000
46385, 176724, 1, 1, 0.000000, 1.200000
32594, 125088, 4, 1, 0.800000, 1.200000
32594, 125088, 1, 1, 0.000000, 1.200000
65209, 65208, 4, 10, 0.800000, 1.200000
152770, 152772, 4, 1, 0.800000, 1.200000
152770, 152772, 1, 1, 0.000000, 1.200000
198305, 198306, 4, 10, 0.800000, 1.200000
59396, 149655, 4, 10, 0.900000, 1.200000
145982, 194252, 4, 1, 0.900000, 1.200000
145982, 194252, 1, 1, 0.000000, 1.200000
210795, 210794, 4, 1, 0.900000, 1.200000
210795, 210794, 1, 1, 0.000000, 1.200000
10503, 140602, 4, 1, 1.000000, 1.200000
10503, 140602, 1, 1, 0.000000, 1.200000
78193, 208633, 4, 1, 1.100000, 1.200000
78193, 208633, 1, 1, 0.000000, 1.200000
20449, 182569, 4, 1, 1.100000, 1.200000
20449, 182569, 1, 1, 0.000000, 1.200000
129317, 129317, 1, 4, 0.000000, 1.200000
128018, 128018, 1, 4, 0.000000, 1.200000
200063, 200063, 1, 4, 0.000000, 1.200000
242852, 242852, 1, 4, 0.000000, 1.200000
96108, 96108, 1, 4, 0.000000, 1.200000
192019, 192019, 1, 4, 0.800000, 1.200000
56684, 56684, 1, 4, 1.000000, 1.200000
172200, 172200, 1, 4, 1.100000, 1.200000
137440, 129664, 4, 1, 0.000000, 1.300000
137440, 129664, 1, 1, 0.000000, 1.300000
128271, 108653, 4, 1, 0.000000, 1.300000
128271, 108653, 1, 1, 0.000000, 1.300000
128271, 174214, 4, 1, 0.000000, 1.300000
128271, 174214, 1, 1, 0.000000, 1.300000
128271, 188295, 4, 10, 0.000000, 1.300000
96011, 96010, 4, 10, 0.100000, 1.300000
187246, 104194, 4, 1, 0.100000, 1.300000
187246, 104194, 1, 1, 0.000000, 1.300000
114587, 244859, 4, 1, 0.100000, 1.300000
114587, 244859, 1, 1, 0.000000, 1.300000
79229, 209615, 4, 1, 0.200000, 1.300000
79229, 209615, 1, 1, 0.000000, 1.300000
206626, 70914, 4, 1, 0.200000, 1.300000
206626, 70914, 1, 1, 0.000000, 1.300000
18246, 141538, 4, 1, 0.200000, 1.300000
18246, 141538, 1, 1, 0.000000, 1.300000
38234, 168516, 4, 10, 0.200000, 1.300000
38234, 143433, 4, 1, 0.200000, 1.300000
38234, 143433, 1, 1, 0.000000, 1.300000
225684, 2087, 4, 10, 0.400000, 1.300000
225684, 225683, 4, 1, 0.400000, 1.300000
225684, 225683, 1, 1, 0.000000, 1.300000
149655, 224595, 4, 1, 0.400000, 1.300000
149655, 224595, 1, 1, 0.000000, 1.300000
158528, 26442, 4, 1, 0.400000, 1.300000
158528, 26442, 1, 1, 0.000000, 1.300000
158528, 243288, 4, 1, 0.400000, 1.300000
158528, 243288, 1, 1, 0.000000, 1.300000
170324, 40042, 4, 1, 0.500000, 1.300000
170324, 40042, 1, 1, 0.000000, 1.300000
4284, 4283, 4, 1, 0.600000, 1.300000
4284, 4283, 1, 1, 0.400000, 1.300000
145567, 15383, 4, 10, 0.600000, 1.300000
145567, 249911, 4, 10, 0.600000, 1.300000
192493, 62016, 4, 1, 0.700000, 1.300000
192493, 62016, 1, 1, 0.000000, 1.300000
32594, 90364, 4, 1, 0.800000, 1.300000
32594, 90364, 1, 1, 0.000000, 1.300000
69290, 81127, 4, 10, 0.800000, 1.300000
163409, 6799, 4, 1, 0.800000, 1.300000
163409, 6799, 1, 1, 0.000000, 1.300000
25298, 136871, 4, 1, 0.800000, 1.300000
25298, 136871, 1, 1, 0.700000, 1.300000
25298, 113673, 4, 1, 0.800000, 1.300000
25298, 113673, 1, 1, 0.700000, 1.300000
65902, 128744, 4, 1, 0.900000, 1.300000
65902, 128744, 1, 1, 0.000000, 1.300000
24680, 172312, 4, 1, 0.900000, 1.300000
24680, 172312, 1, 1, 0.000000, 1.300000
145982, 194252, 4, 10, 0.900000, 1.300000
133857, 61175, 4, 10, 0.900000, 1.300000
242056, 242057, 4, 1, 0.900000, 1.300000
242056, 242057, 1, 1, 0.000000, 1.300000
95819, 226364, 4, 1, 1.000000, 1.300000
95819, 226364, 1, 1, 0.000000, 1.300000
86540, 86539, 4, 1, 1.000000, 1.300000
86540, 86539, 1, 1, 0.800000, 1.300000
230424, 231263, 4, 1, 1.100000, 1.300000
230424, 231263, 1, 1, 0.000000, 1.300000
98889, 63343, 4, 1, 1.100000, 1.300000
98889, 63343, 1, 1, 0.000000, 1.300000
96108, 96107, 4, 1, 1.200000, 1.300000
96108, 96107, 1, 1, 0.000000, 1.300000
146033, 146033, 1, 4, 0.000000, 1.300000
127865, 127865, 1, 4, 0.000000, 1.300000
257655, 257655, 1, 4, 0.000000, 1.300000
260303, 260303, 1, 4, 0.000000, 1.300000
184618, 184618, 1, 4, 0.600000, 1.300000
56770, 56770, 1, 4, 0.500000, 1.300000
100223, 100223, 1, 4, 0.600000, 1.300000
171974, 171974, 1, 4, 0.000000, 1.300000
89873, 89873, 1, 4, 0.000000, 1.300000
257140, 257140, 1, 4, 0.000000, 1.300000
32689, 32689, 1, 4, 0.000000, 1.300000
111644, 111644, 1, 4, 0.800000, 1.300000
81127, 81127, 1, 4, 0.900000, 1.300000
7990, 7990, 1, 4, 1.000000, 1.300000
119411, 119411, 1, 4, 1.000000, 1.300000
212595, 212595, 1, 4, 1.000000, 1.300000
11040, 11040, 1, 4, 1.100000, 1.300000
152477, 11040, 4, 10, 0.000000, 1.400000
143527, 13340, 4, 1, 0.000000, 1.400000
143527, 13340, 1, 1, 0.000000, 1.400000
128271, 24503, 4, 1, 0.000000, 1.400000
128271, 24503, 1, 1, 0.000000, 1.400000
128271, 258527, 4, 1, 0.000000, 1.400000
