0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0012139852250010821,0.0004891264016498571,0.0,0.00033346557140914284,0.0,3.48192144531e-10,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007053507162341291,0.009269705820661714,0.0,0.002722170021241,0.0,0.000812164424817816,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.014701727368859354,0.022900825423412572,0.0,0.004630218691574143,0.0,0.0017390769279214803,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.02096061816300159,0.02893235896176557,0.0,0.006265786395823428,0.0,0.0025477013786504277,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.02593718967162874,0.03215851740120686,0.0,0.007867199545556999,0.0,0.002964441665235792,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01994272380106978,0.038960022184015716,0.0,0.008769967237260428,0.0,0.0027203928526535882,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.021597057530292126,0.032675806750064144,0.0,0.010754958317120285,0.0,0.0028713006701262243,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.017761912446607596,0.027607839433307576,0.0,0.009320501076942,0.0,0.003270774519298692,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01646774978774256,0.02424403390935986,0.0,0.01058784691795443,0.0,0.004178074313228886,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011955662721218174,0.015937303786382143,0.0,0.0053738844559368575,0.0,0.0033378059874370684,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.003114758974266945,0.005204208180372001,0.0,0.0018371817356718572,0.0,0.001160086312907718,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.7381389890874e-06,9.895133559428572e-07,0.0,6.752009957e-07,0.0,6.252860017152e-07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.574569088835429e-07,1.364730574414286e-06,0.0,3.511143109571428e-07,0.0,5.298720576786001e-07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.1263764083253717e-06,2.8564114104000003e-06,0.0,1.1708079774285714e-07,0.0,8.558163837468e-77,0.0,0.0,0.0,0.0
